text,label
저번달에 생긴 거기? 물건 종류가 많아서 평 좋더라,0
아 진짜? 너무하네,0
어제 샀든 말든 상온에 이렇게 놔두면 상하지 돌빵맹이야,0
걔넨 다 멍청한데 무식하게 몸 키워서 성공한 거잖아,0
무식한 섬나라 놈들이 인종차별이나 하겠지,0
거짓말은 예나 지금이나 잘하는구나. 애들은 어떻게 되니?,0
랜챗 낚시로 아재 5명 신상털었음ㅋㅋ,0
음... 남자 여자 비율을 물어보는 거야?,0
맞아 그리고 너무 멋진 배우들이 나와서 보고싶어,0
털바퀴 등짝을 몽둥이로 때려서 척추를 끊어 버리고 싶음.,0
근데 솔직히 고백하면. 나 할 줄 아는 요리가 딱 하나밖에 없는데.,0
애먼 여성들만 피해보고 진짜 이해가 안 된다,0
아이돌 오디션 프로 봐봐,0
오 ㅋㅋ 맛있지 ㅜㅜ 나도 엄외 좋아한다 초코맛은 무조건 엄외,0
개념없게 어린게 명령질이야 알아,0
여자는 이슬람처럼 다뤄야 해,0
너무 수십년 전 꼰머 마인드로 생활하고 있는 거 아니야?,0
야 빅뱅 컴백한데,0
다들 늦바람 불어서 그렇지 뭐,0
유통기한지난 민트라떼들고출근함...ㅋ,0
으 그 나라는 너무 비위생적이고 쓰레기 같아.,0
나는 디자인이나 색이 제일 중요해,0
땅만 보면서 자전거 타고 가다가 주차된 차에 부딪쳐놓고 지 치료비를 내라네?,0
아무데나 가서 영업을 해봐,0
찜닭빼고는 전부다 좆망,0
머머리야 지금 그게 무슨 뚱딴지 같은 소리야?,0
쟤는 아이돌인데 왤케 못생김?,0
안마는 와꾸 개 빻아서 안되겠고 오피 중에서.,0
인터넷에서나 시끄러운거지,0
난 삼국지 중에서 제일 좋아하는 캐릭터 = 유방,0
서울 시내 절에 있는 승려들이나 그러지 아직도 산속 사찰에서는 다 채식함,0
주방 알바라는데 시급이 좀 괜찮더라고,0
나 얼마 전에 친구랑 같이 고양이 카페에 다녀왔어.,0
입 바늘로 꼬매서 담배도 코로 피게 할걸,0
호주에서 태어났는데 마오리족이면 어떻게 함,0
저 색기 노노거리는게 쪽바리같은데?,0
내가 이래봬도 담배 끊고 술 끊고 다이어트 성공한 여자야!,0
"──아아, 체육제. 무슨 말인가 했네…….",0
태풍 와서 비행기 다 결항됐네.,0
오 ㅋㅋ 좋지 ㅋㅋ 언제쯤 다녀올까?,0
얘들이 좀 시끄러 울수도 있지 어쩌라고요,0
난 회사에서 연구 보조 업무를 맡고 있어,0
너 요새 헬스장에 되게 자주 다니더라?,0
너가 일처리 그렇게 하니 무시 당하는거야.,0
식 어디서 하는줄알어?,0
난 엄마 돈으로 발라야 간신히 남들 쫓아가는 저능아야.,0
아 맞아 그런 부분들은 참 위선적이야.,0
그니까 지난번엔 포인트 운 없더니 ㅋㅋ,0
또 한남들이 여자들만 바보라고 말하네,0
그거 진짜 위험한건데.. 지나가는 사람이라도 치면 어떡해?,0
인정 10시까지 문 닫는 거 에바여,0
시끄러워. 밤중이야.달 뜬 거 안보여? 시도때도 없이 떠들어서 잠을 못자겠어.,0
유사 매국노들임 ㄹㅇㅋㅋㅋ,0
나도 내일부터는 잘 챙겨 먹어봐야겠다,0
나 저 정도는 갈 수 있거든?,0
국비지원 교육 받느라.,0
그렇게 많이 하면 체력이 ㄷㄷ,0
지 입으로 합의는 합의라고 지켜야 한다고 말해놓고선 딴 소리하네 썩을 놈,0
ㅋㅋ 맞어 이번 명절 때도 낚시해서 잡아 왔어,0
대신 조건이 있어.,0
성괴들 가방하나 겨우사서 메고다니면 얼굴이랑 가방만 동동 떠다니는거 본인만 모르겠지ㅋㅋ,0
아까 그거. 그 선배 말야. 대체 뭔데?,0
갑자기 킥라니들이 튀어나와서 놀란게 한두번이 아니야,0
그게 매력이지 ㅋㅋㅋ,0
"알았어요, 살께요, 밥.",0
저 얼굴이 27이라고?,0
아이패드를 사고 거기에 또 액정타블렛을 사는거잖아...,0
"그러니까 우리나라 레전드다 진짜 윗 분들 그냥 자기 딸,아들 들도 똑같이 당해야해",0
의경 친구는 있었어,0
진짜 잼민이가 나와야 짜릿하지.,0
흙수저거나 못생기거나 키 작거나 탈모거나 이 중 하나라도 해당되면 자살해야 함,0
진짜 억지스럽게 계속 끼워두네 저걸,0
사람 해치고 저 뻔뻔한 얼굴 봐,0
저 색희는 바람폈다는걸 뭘 저렇게 둘러싸며 말 하냐?,0
이정도면 자숙이 걍 휴식기간 아니냐고 ㅋㅋㅋ,0
그리 머리가 텅텅 비어서 사회생활하겠어?,0
저 남자는 복싱 선수인데 몸이 왜 저렇게 난쟁이 똥자루만하냐,0
"말도 안 돼. 문화센터 교양영어도 아니고, 저런 식으로 해서, 낼모레 수능인 애들 성적을 어떻게 끌어올리겠단 거예요?",0
차 박았는데 어떡하죠 죄송합니다,0
하김 서현 하고 멜로연기 해야되는데 토나올만 하지,0
근데 세상에 나쁜 개가 없다던 개통령부터 소환해야 되는 거 아니야?,0
안 부었는데도 아프다고?/사랑니 썩은 거 아냐?,0
"마감까지 후보도 선발하고, 설득도 해야 하고, 추천인은 30명 이상. 거기다가 선거 활동까지……",0
응응 현금이 어딜 가나 최고임 ㅋㅋ 특히 연세 많으시면,0
나 한번도 본방을 본 적은 없네 하하,0
사는김에 내것도 하나 부탁해,0
ㅋㅋ흑우라 몰랐겠지만 이게 팩트다,0
야 당장 헤어져; 그런 색희들은 머가리에 이상 있는 애들이다;,0
나이 들어서 여자 둘셋 거느리는 거 보면 같은 남자 입장에서 배아픈가 보내,0
아니 기괴하게 약간 좀비처럼 나와,0
너처럼 개념 없는 애들도 엄마가 열 달을 배 아파 낳으셨잖니?ㅋㅋ,0
강북엔 그지들이 많아서 서울사람이라고 하면 안됔ㅋ,0
부패가 난무한데 누구 하나 잡아가질 않네,0
나는 오분 까지 있어봤어,0
맛 칼럼니스트 맞냐?,0
그런 애가 널 왜 만나줘,0
일본 망하면 일본AV 못 봐서 딸 못침,0
나는 약간 깔끔하고 웃기면 돼 진짜 이게 끝이야,0
"맞아, 장애인 때문에 일반인이 피해 받는 세상이 정상은 아니지.",0
ㅋㅋㅋ근데 공부 잘하는 종교 폐기물은 어떻게 설명하냐?,0
뉴스 보니까 그 사람들한테 과태료를 물리더라?,0
나는 앏은 긴 팔 입고갔지.,0
쪽바리들 언제 죽냐,0
코딩하고 막 그러는 거 보면 멋있어 보이던데,0
짤 만수르임?,0
뭐 니 머리 안 아프게 내가 다른데 때려서 좀 아픈거 잊게 해줘? 어디 맞을래 복부? 다리몽댕이?,0
니가 선택하기 전에 그네들이 널 벌레보듯해.,0
야 저 앞에 빨간 티 진짜 예쁘지?,0
그거 PC묻은 작품 아니냐?,0
사람 참...,0
24세 여자 섹파 구해요~ 언제든지 환영,0
나도 좀 으슬으슬 하더라고ㅠㅠ,0
아 거기는 생각만 하고 아직 안 써봤어/맛있는 게 워낙 많다고 알고 있어서 한번 이용하기 시작하면 계속 살 것 같애 ㅋㅋ/쿠팡에도 간편 음식 많이 파는 걸로 아는데 마켓컬리는 어떤 점이 좋아?,0
애인 없다고 할일 없을까봐? 놀리지 말고 애인 하나 소개시켜주던가.,0
자기가 돈 벌고 왜 부인 다 주냐,0
응 대신 계좌이체가 있으니 편리하긴 해,0
돈도 같이 나눠서 결제 할 수 있고,0
요즘 지어지는 집은 펜트리랑 옷방은 거의 필수적으로 있더라.,0
오메 명절까지 일을 시키다니 ㅠㅠ 최악이다,0
나는 김태리 나온 한국 편이 좋더라,0
디씨 공익 갤러리에 공익이 자기에게 폭력 가한 공무원 제보한거 봤냐?,0
너는 집안일 하라도 돕고 그딴 소릴 하지 그러냐,0
"공교육에서도 가르치는데, 그런 건 가난한 사람들이 노력하기 싫어서 하는 말이야.",0
미국에서 체조팀 주치의가 흑인 선수 맛 보다가 징역 먹음.,0
순살은 타이머 맞춰서 만든다고 덜 익을리 없다는데 내가 먹은건 뭐지?,0
와우... 그러면 언젠간 가봐야겠네 히히,0
여친이 급하게 돈을 빌려 달래.,0
야 너 나랑 현피뜰래?,0
감독한테 돈 준 거 아니야? 아니고서야 어떻게 뽑혔지,0
ㅋㅋㅋ ㄹㅇ 더 심해짐 진심으로 죽이고 싶다,0
"그니까, 겁 없이 혼자 간 저 사람 잘 못이라 죽든 말든임.",0
내가 넌 줄 아냐?,0
없어. 있다해두..연락하고 싶지 않아.,0
화투치기 하자 진 사람이 술값 내기다,0
나 중국 갔을 때 맨날 사먹은게 저 생수인데,0
이 호모는 남자야 여자야?,0
모양도 색깔도 제각각. 다 어디서 훔쳐왔더라.,0
그래 미안하다..,0
전역한지 일년 넘었을듯,0
저 친구 사는 거보면 자살하고 싶다가도 살고 싶어짐.,0
햄스터 귀엽다고 쓰다듬는 무뇌충 보면 진짜 머리 깨버리고 싶더라,0
왜그래 같은 방향인데 그냥 타,0
"그래두, 부자 친구 둬서 이런 데 공짜로 쓸 수 있어서 좋다 응?",0
이건 그냥 방이 아니고 돼지 우리 아니냐?,0
지들 이야기한거도 아닌데 희롱했다고 오바떠네,0
데이트폭력도 원인제공은 전부 여자가 먼저 시작한 거라고,0
"어디냐니, 우리 엄마의 거기에서 나왔지.",0
귀에 똥이 차 있나 보네,0
운동을 안 해서 그런가?,0
"안 그래도 꼴찌로 소문난 학교. 이사장이란 분은 하루 빨리 넘겨버릴 궁리나 하는 학굔데, 여기서 더 창피할 일이 뭐가 있습니까.",0
아 진짜 개웃기다 ㅋㅋㅋㅋ,0
조신하게 있어야지 여자가 말하는데,0
그러면 대학에서 만난 거야?,0
아 우리집 너무 보수적이야,0
중소기업 어쩌고였는데 10프로만 내고 있었는데...,0
누나한테 말하는 인성 ㅋㅋㅋ,0
소상공인 주제에 국민들 혈세 받으려고 하는 거 진심 짜증나,0
이걸 죽도 밥도 아니라고 하는 겁니다. 철학과 리더십도 없고.,0
2만원이면 너 죽을 때까지 하나도 안 될걸?,0
아 부럽다 나도 가고 싶네,0
또 집에까지 따라 갈거지.,0
ㅋㅋ 그치 그치 오직 피시방!/피시방에서 다져 지는 우정!,0
이제 슬슬 사귈 때도 되지 않았나?,0
하긴 뭐라고 해도 그냥 능뽕에 차있더라,0
이제 문열고 못자겠어!,0
내가 그럼 만나지말자 했는데도 아니라고 한거거든?,0
뭘 바래 어차피 이슬람 개돼지들인데,0
"아하, 가둬놔야해서 그렇구나.",0
부장님한테 밥먹으러가자니까 대답도 안하고 짱난다 배고픈데 ;,0
지그들끼리 따로 먹어야지~,0
언니 내일 나랑 시장 갈래?,0
니가 빡머가리라서 그런 건데 뭐.,0
헐 내가 싸구려 여자들 노래를 듣고 있었네 개역겹다,0
정의로운 척 하면서 방송하더니 돈벌이 수단일 뿐이였군,0
진짜 혓바닥 다 뽑아서 짤라버리고싶네 ㅋㅋ,0
응 그런데도 아침에 피곤하다...?,0
이제 러닝 시작하려고,0
개족갔네.쉬버럴 언제 신나게 노나.,0
어디 하나가 그래도 먹히니까 대선 후보나 되는 남자랑 결혼 했겠지?,0
할 수 있어 너 자신을 믿어라!,0
기레기들이 미쳤나?,0
베트남 사람들이 좀 저렴하긴 하던데,0
옆 테이블에서 싸움 났는데 너무 재밌다,0
아! 선생님은 왜 넘어와요?,0
젊은 부부는 서로 부부면서도 안믿는 사람들이 좀 있는거같아 ㅋㅋ,0
이번에 새로나온 건조기 좋아보이던데 살까 생각중,0
마사지볼 있으면 활용해서 하라더라,0
사실 오빠랑 같이 있어서 막 부르기가 좀...,0
레이저 같은거 말하는 거지?,0
이젠 TV 드라마가 몰락했지 ㅋㅋ 늙은 아줌마 들이나 TV 드라마를 보는거지 더이상 볼사람 없음 ㅋㅋ,0
진짜 이번에도 망하면 나 진짜 인생 개 조지는데,0
교양수업에서 관심 가는 형이 있어.,0
그런걸 또 왜 조사하고 있는거야 ㅋㅋㅋㅋ,0
비오는데 우산 두고왔네 시1발 너 우산있냐?,0
조수가 할 주요업무는 콜라 나르기였냐…….,0
왜 입에서 냄새나?,0
누구 말하는 거야?,0
네 의견 안 물어봤으니가 답글달지 말아라.,0
ㅇㅇ 체격이 엄청 좋네ㅋㅋ,0
요즘 잼민이들 길거리에 침뱉고 욕하는거 봤어?,0
아빠!,0
저 연예인 성형 엄청 많이 했데,0
야 옷걸이가 명품이어야 태가 나지,0
넌 무슨 돼지처럼 육수가 흐르냐?,0
ㅋㅋ 아니 그건 또 왜 그런 거야,0
쓸만한 놈이 한 명도 없네,0
나도 같이 안구 정화하자 ㅋㅋㅋ,0
누가 한남 아니랄까 봐 싹수없게 말하는 것 좀 봐,0
홑겹 바람막이 하나 챙기면 됨?,0
대박 확성기로 북한 사람들 심리전으로 마음 들었다 놨다 해버리고,0
아 진짜 이번 대선 막막하다,0
먹으면 덜 피로해,0
오 근데 그럴만두 ^^ 비리 왕 많자나,0
직접 고자 만들어줄까보다ㅋㅋㅋ,0
여보 내 핸드폰 못봤어?,0
은행 가야 돼? 다른 은행은 뭐 있는데?,0
야 여기서 핸들 이빠이 꺾어야지,0
그것도 다 이미지 메이킹인거지,0
피려면 창문 닫고 니집 거실에서 쳐피워!,0
거기에 얼마 전에 공항이 생겼더라고~,0
방구석 한남 vs. 금메달 3개 선수 ^^,0
돈 있어서 진단명도 있고 정신병 있는 애들은 부럽다.,0
문신충 근육돼지는 어딜가도 있네,0
아 잠 개온다 시험공부 어떡하지,0
아 진짜 인정합니다,0
이 와중에 문재앙 지지율 35% 이상 나오는 건 어떻게 이해해야 하냐?,0
아 보성녹차는 아는데 홍차는 첨 듣는다 ㅋㅋ,0
저 배우처럼 점점 잘생겨지고 있다는 거지?,0
007 시리즈 신작이 나와? 그거 보러가기 전에 넷플릭스에서 예전 시리즈 스트리밍 해주던데 미리 보고 가~,0
전형적인 기득권 틀딱 정권 아니냐?ㅋㅋㅋ,0
저번에 양념 부족했다고 별점 테러한 인간이거든,0
진짜 미개해서 그런지 목소리 진짜 크다,0
이집 떡갈비 진짜 존맛이네,0
아이돌에 빠져 사는 빠순이들 정말 개 한심하다.,0
역겨운 버러지들 음식도 자기들처럼 만드네,0
전두환이 국내 원탑 지도자임,0
어우 나는 모른다,0
우리나라 사람들 중국 욕을 너무 하는 것 같아,0
공황장애가 병이냐 별 꼴같지 않을 걸로 핑계를 댄다,0
저번에 말씀하신 자료를 못 찾겠습니다.,0
의처증걸린 정신병 환자같이 왜이래?,0
과제 핑계로 뮤지컬 볼 수 있어서 좋아,0
양지원이랑조정석은 옛날에 사귀었어어요 뮤지컬하면서 거미만나기전 조정석유명하기전에,0
부모님이 중고차 사업하시는구나. 자랑할 게 없어서 그딴 자랑이나 하는 너도 참 한심한 루저 인생이네.,0
너는 가슴이 작아서 브레이지어는 필요없자나?,0
하긴 손톱 관리해서 뭘 하겠어 그 손으로 남자나 만지겠지,0
나는 언니가 있으면 좋겠어,0
헐 대박 담에 나 좀 데려가 화분 좀 더 사게,0
어디서 열등한 흙수저가 나불거리냐?,0
어 집에서 안 움직이까 배가 안 고파!,0
우린 시댁은 코로나라도 다 모여요. 친정은 올스톱인데.,0
오호 ㅋㅋ 취미를 하나 늘리는 거구나!,0
예전같았으면 어린게 틀딱 만나서 너덜너덜 해졌네 했을 듯,0
정말? 근데 우리집 와서 저녁 먹어도 돼? ㅋㅋ,0
내용보다는 연출 부분 때문이었어,0
딱 봐도 상상되지 않나,0
돼지주제에 괜히 병원 드나들지 말고 혼자 그냥 끙끙거리고 말라고 ㅋㅋㅋㅋ 동물한테는 병원비 아깝지,0
쟤들이 그런 생각까지 했으면 이런 인터뷰를 안 했겠지요,0
군인들은 다 살인자 아니냐?ㅋㅋ 사람 죽이는 법 배우고 최악의 집단이다,0
일단은 그냥 대여해주는거 같아,0
아 대선 토론 보고 있으면 머리 아파,0
열심히 했는데..,0
아 기내식 그립다... 엄청 맛없지 않은 이상 기내식 먹는게 되게 좋은 추억인데,0
"집안에 재력이 되고 애가 똑똑하니까. 아, 나도 귀찮은 일은 동생한테 다 떠맡기고 내 일만 열심히 해야지. 음악 외적인 문제 신경 쓰기 시작하면 되게 골치 아프거든.",0
뭐가 다른지 설명해봐,0
저런 거 보면 나는 꼭 두 명 정도는 낳아야겠다 싶어,0
백신 맞은 사람은 자가격리 없이 출국할 수 있대?,0
저러다 잘못걸려서 알아서 지 팔자 꼬이고 ㅈ됐으면좋겠다,0
소 귀에 경을 읽어도 너보다는 잘 알아들을 듯ㅋㅋㅋ,0
알바갈 시간이야. 나가도 되지?,0
어떻게 짜면 쉽게 짤 수 있어?,0
맞아 크래프톤도 있다던데?,0
전공을 바꿀 수는 있지만 한 번 더 신중하게 생각해 보는 게 어때요? 교수님을 찾아가서 의논도 해 보고요.,0
자기 자식들은 이제 자기 가슴에 묻어야지. 안 알아준다고 떼쓸 일 아니잖아.,0
그러다 나중에 폐지줍는 할머니로 늙고싶냐?,0
우리반에 똥남아 전학옴 ㅋㅋ 말귀 못알아먹던데,0
엄마 덕분에 한국에서 배구공 만질 일 없게 됐네,0
야 나는 자궁이 뜨듯해지는 죶 쥰나 큰 남자 만나고싶음; 잘생긴 색기 필요없고 왕꼬치면 된다,0
부서마다 왜 그런 인간은 꼭 빠지지를 않을까 ㅋ,0
미용사 머리 왜저래?,0
오후 출근이 너무 좋은 것 같아 ㅋㅋ,0
ㅋㅋ 니네 @ㅐ미는 몸팔면서 돈버는데 그걸로 힘들다고 하면 되겠냐?,0
폭력성만 키우고 머리에 든게 없어서 선을 넘기가 쉬움,0
일주일에 데이트 빈도수 몇 번이 적당한 듯?,0
규제 때문이라는데 대신 쫙 붙는 옷이라 훨씬 더 상상력 자극돼,0
여자들은 제외시키고,0
오늘은 나가고 싶지가 않아.,0
맞아 그냥 쓰레기통에 넣어도 눈치 못 챌듯,0
몇 만원 있어요,0
우와~ 비행기 비행기!! 와.. 아저씬 비행기 타봤어요?,0
그게 무슨 의도로 하시는 말씀이죠 ?,0
여우상은 다 똥차야.,0
넌 왜 이렇게 자존감이 낮아?,0
맞아 약간 애매한 온도라 그런것 같아,0
찐따들 패션 볼 때마다 이해 안 가는게 남방은 솔리드로 입으면 되는데 왜 체크입냐?,0
"재앙아, 짧고 굵게라고 한건 니 똥 얘기였더거야?",0
팬들 보니까 그룹 수준 나오죠.,0
으이구 개돼지처럼 먹고 똥만 싸니 그런 실수나 하지 넌 안 잘린 걸 다행으로 여겨.,0
인구 수가 많고 자급자족이 되어야 되는데 우리나라는 사람이 적잖아,0
어? 하.. 다행이다. 난 또 잃어버린 줄 알고.,0
오호 여유를 즐기면서 다녀오는거구나,0
탈출은 지능순인데 지능이 딸리는 거지,0
근데 중성화하고 나서 살이 너무 쪘어 ㅠㅠ,0
난 기부했었는데 이영학 사건본 후 절대 기부 안 해,0
혓바닥이랑 손꾸락 싹 잘라버릴라;,0
관뚜껑 열고 식칼로 쑤셔도 분이 안 풀릴 듯.,0
꿔바로우는 못 먹고 한국인 입맛에 맞춰서 만든 탕수육만 좋아해,0
이건 돈받는애들 빼고 페북에서 남녀노소 다 욕하던데 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
"아니. 나는 요즘은 정말, 당신이 젤 편해. 지금 이렇게 힘든 모습도 당신이니까 보여요. 당신은 누구보다 강한 사람이니까. 지금 내 모습 감당할 거 같아서.",0
ㄹㅇ 거기에 가족 전체가 다음날까지 뭐가 문젠지 인지도 못하는 게 ㅋㅋㅋ 진심 콩가루 집안이네,0
네. 차로 10분만 가면 유명한 식당이 있어요. 제가 알려 드릴게요.,0
비교 당하지 않는 곳에서 살아보고 싶닼 ㅋㅋ,0
걔가 키스하기 싫다고 하면 어떡해?,0
주인이 주인 될 자격이 없는데 키워서 그래,0
틀딱들이 그렇지 뭐,0
날씨신이라는 애가 서울에 놀러왔는데도 천둥번개 완전 난리였어,0
요즘도 이런거 하면서 등쳐먹는 애들이 있나보네,0
신청서 같은 건 안 써도 돼요?,0
너 같은 애들이 판단할 건 아니라고 보는데,0
눈사람 만들 때는 좋은데,0
쟤는 의외로 인기 많더라. 뭐가 좋다고 보는 거야?,0
시끄럽기도 시끄러워,0
워워 진정해…,0
강제성은 없었다고 하네요. 돈을 주고 예쁜 아가씨 지명했다고,0
경상도 사람들은 무뚝뚝하고 성격이 급하다더라,0
세금으로 진짜 돈 주는게 아깝다.,0
네 고객님 무엇을 도와드릴까요?,0
개념 빻았냐? 기본 가정교육이 안되있는놈일세,0
돈 처바른 티가 나네,0
야 코로나 제한 풀리니까 우리 동네 너무 시끄러워,0
아아 이성을 보는 눈이 높아서요 ㅋㅋ,0
어떻게 여자가 남자보다 머리가 크지?ㅋㅋㅋ,0
헐~ 스토리상 엄청 연하남인거임? 장미희 남편 연배는 아닌데,0
응 나는 남편과 단둘이 살고싶어,0
롤 끄고 공부나 해라,0
다음주 까지 감사기간이라고 너 다음주 풀야근이다,0
난 진짜 한입만 달라고 하는 사람들 싫어 ;;,0
구웅 캐릭터 완전 똑같앜 ㅋㅋ,0
제맘인데 무슨 상관이세요?,0
설마했는데 상급 꼴페미였네,0
못생기고 뚱뚱하니 시비나 걸지,0
음 피부과에서 보통 많이 하지 않아?,0
아이고마 고양이가 차에 들갔나,0
저런 감성도 모르는 못 배운 놈이랑은 얘기도 하기 싫다,0
난 그런거 모르겠고 젊은 사람이 양보가 없어,0
스물 한살때 한번 먹어봄,0
배달부가 운전을 뭐 저렇게해 죽여버릴라,0
그래도 안 맞는 것보다 훨씬 낫죠,0
내일 혹시 바쁘세요?,0
생긴 걸로만 따지면 칭찬이지 뭔 일반화를 옷으로 하냐,0
연기 못하는 무근본 아이돌들 왤케 나와,0
그런가? 나랑 안 놀아 주던데 ㅜㅜ,0
아 알바 가기 싫다.,0
그 사람은 정밀진찰해봐야 돼,0
ㅋㅋㅋ 니가 맨날 야동사이트만 들어가서 그러지,0
"열은 내린 것 같은데... 안되겠다, 옷 입어요. 병원 가요.",0
그... 기름을 운반할 트럭 운전사 부족이래 ㅜㅜ,0
내가 너한테 무조건 맞춰줄게~,0
물소가 따로 없어,0
울 학교 선배들 벌써부터 군기 잡더라,0
응 크림 떡볶이 말하는거지 ?,0
헐 맞다 그것도 받았네,0
요새 학교 근처에 사이비들 진짜 많이 보이는 듯,0
화면이 커야함. ㅋㅋ,0
그렇게 계속 보형물 쳐넣고 니 몸뚱아리 망가뜨리다가 나중에 어쩌려고 그래,0
진짜 이기적이게 지들만 좋으면 다인 개념없는년들이죠,0
탕수육은 소스를 부어 먹어야 맛있어,0
자국민한테 빨대 꽂고 선점효과 누리는 기업은 망해야,0
응 그런데 아무리 해도 900점이 안 넘어서 지금 문제야,0
그걸 이제야 알았냐?,0
그치~ 가끔 가수들의 예전 노래가 듣고 싶을 때가 있잖아~,0
중국 세제 광고 봤어?,0
아니면 바로 아니라고 반박을 해야 하는데 아직까지 말이 없다,0
솔직히 범죄자들 수감 생활 하면서 길거리 노숙자들보다 잘 먹고 잘 사는 것도 꼴 보기 싫어,0
요새 많이 먹었더니 배가 너무 많이 나왔네.,0
노망꼰대들은 다 모아서 노인정에나 보내야 돼.,0
날씨  봤어요?,0
와 허버 시원해... 미용실 샴푸는 왠지 좋아,0
스시녀랑 쪽바리녀랑 한끗차이야,0
죄송해요 말 잘들을게요,0
아따 나중에 생수 잘 팔게 생겼네~,0
너 오토바이 타는 여자한테 까였냐? 발작 ㅈ되네,0
머리가 장식이냐? 그걸 그렇게 알아듣고,0
페도들은 그냥 죽는 게 낫다니까,0
야 여자 얼굴이 오함마로 100대 맞은 전지현 닮았더라,0
롯데는 도대체 어떻게 졌길래 ㅋㅋ,0
제발 라이브도 키지마세요 기사로 올라오는 글도 보기 싫어요,0
아직 뜨거운 걸 보니 젊구나.,0
어떤 내시경을 받을거야?,0
저런 남자가 화장하고 카메라빨 받으면 너가 죽고 못사는 남돌 얼굴이 되는거야ㅋㅋ,0
여자들은 자기들끼리 왕따시키는 걸 잘하더라?,0
승부를 다시 하거나 하면 순서가 역전되거나 할 수도 있다는 이야기잖아,0
낮 날씨 따뜻하고 밤에는 쌀쌀한 게 너무 취향저격,0
이게 조롱으로 느껴지면 니 지능이 딸리는 거 같은데?,0
그치 ㅜㅜ 밀키트랑 고기랑 계란? 너는?,0
내가 거기 가서 볼려고 ㅋㅋ,0
이래서 어린놈들은 매가 약이라는 소리가 있지,0
군대가 아니라 K징용이다.,0
"응, 난임 부부들이 이제는 부담이 적게 임신 준비를 할 수 있을 것 같아",0
틀딱들 현실 직시하고 똑바로 자기파악하면서 살길!!,0
좋지 좋아~ 너도 얼른 집 들어와!,0
야 ㅋㅋㅋ 소개팅은 어떻게 됐어?,0
청계산은 맘먹고 가야겠는데,0
아 좀 깜빡할 수도 있지,0
진짜 매너없다 이 사람,0
자꾸 이런 식이면 간부들 다 교체해야 돼,0
아 근데 그거 인정. 요즘은 무슨 디저트 먹고 이러는 것 보다 커피 한번 더 마시는 게 좋음,0
맞아 니들 같은 노처녀들이랑 하면 술 맛 안 나,0
아니 나 경제 뉴스 안봐,0
쟤는 팬한테 로또하지말라더니 복권 홍보대사를 하네ㅋㅋㅋ,0
그때 만큼은 알람 맞춰 놓고 자자,0
왜 웜퇘를 다스릴 수 있는 유일한 종교자나,0
아니 그냥 중앙집중 극이래 ㅋㅋ,0
이 게임 캐릭터 죽는 소리 신음 소리 같아서 꼴림,0
니가 왜 오토바이를 타? 그것도 밤 12시에?,0
그러니까 그거 없애자고 얘기한 거잖아 빡머가리야,0
너같은 맘충때문에 엄마들이 욕 먹는 거야,0
다음주 일정표에 월요일 왜 빨간색으로 되어있던데 그거 저번주라고 이번주 일정안짰냐고 물음,0
어제 저희 언니가 갑자기 사고를 당해서요. 그래서 정신 챙길새도 없이 병원에 가느라…,0
수의선생님도 그 말씀 하시더라,0
오늘 학교 가기 싫다.,0
머가리도 텅텅 비어서 소리날 것 같아,0
니들이 못 산다고 찡찡대는 거 5살도 안 함,0
아니 진짜 못먹겠어서 거절한건데 너는 뭔 말을 그따구로 하는거야,0
쟤보고 서는 놈도 있을까?,0
알았어 ㅋㅋ 그럼 너 다니는 헬스장에 상담 갈게,0
점심시간이라도 있어야지 한남들 땀 냄새 오지잖아,0
아 맞네 에어백이 기본장착이네.,0
맨날 발라줘야 한데,0
명품 쓴다고 자기 근본이 바뀔 줄 아나 봐,0
아니 이게 끊고싶다고 바로 딱 끊을수 있는게 아니라고 했잖아.,0
바로 돌이올 거야. 편의점은 길 나가면 금방이지?,0
웅웅 직접 보는 게 아닌 이상 힘들더라 불안하고,0
돈 너무 많이 잃기전에 그만해,0
서울 사람들 이기적이니깐 사람들 만날 때 조심해,0
구독자들 많으면 클릭 수도 많아질 거니까,0
뭐랰ㅋㅋㅋㅋ혼자착각이다에 내 뽕알 두쪽 다건다,0
진짜 밥상머리 예절없는 애들은 뚝배기 깨야해.,0
진짜 저러면 못배운 딸배들만 버릇만 나빠지는데,0
헐 그때 한창 유명했는데 하하,0
그랬지. 거기 재개발하고 나서 우리 집보다 집값이 더 비싸,0
ㅋㅋ 이미 내 미래는 정해져 있구나,0
"나도 어렸을 때는 불쌍하다고 생각했는데, 가만히 관찰하면 돈 모을 생각 없이 무지성으로 소비하며, 뇌절하니까 가난한거다라",0
금수저들 군 면제 받는 거 현타 거하게 오네.,0
술집이나 음식점이나 카페나 솔직히 뭐가 다른지 모르겠는데 ㅋㅋ 다 마스크 벗고 뭐 먹는 거 아님?,0
개인의 선택을 너무 뭐라하지말자. 나도 한 때 강사하고 싶었음. 고교 수학은 너무 재밌고 풀이법이 여러 가지인데 대학 수학은 엄밀히 라는 시바것 때문에 잼도 없는데 풀이법 찾으면 공부를 할 수가 없으니.. 애들 가르치고 싶더라 ㅋㅋ 노원에서 강사도 했었는데 학력 속인 놈들 조터는 거 꿀잼ㅋㅋ,0
ㅋㅋ 햄스터 잡을 수 있음?,0
